ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2549	"ENSG00000100968"	"NFATC4"	chr14	+	24373694	24374466	24373694	24373867	24374325	24374466
2550	"ENSG00000100968"	"NFATC4"	chr14	+	24376293	24378001	24376293	24376878	24377637	24378001
2551	"ENSG00000179262"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159
2552	"ENSG00000100151"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451
2553	"ENSG00000169715"	"MT1E"	chr16	+	56626465	56627112	56626465	56626531	56626879	56627112
2554	"ENSG00000136603"	"SKIL"	chr3	+	170359698	170361429	170359698	170359876	170360367	170361429
2555	"ENSG00000204264"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842711	32842941	32843089
2556	"ENSG00000204264"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842783	32842941	32843089
2557	"ENSG00000100462"	"PRMT5"	chr14	-	22920528	22921056	22920528	22920731	22920839	22921056
2558	"ENSG00000100462"	"PRMT5"	chr14	-	22920528	22921056	22920528	22920731	22920987	22921056
2559	"ENSG00000100462"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928211	22928496	22928615
2560	"ENSG00000100462"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928241	22928496	22928615
2561	"ENSG00000249364"	"AC112206.2"	chr5	+	67797349	67797756	67797349	67797492	67797628	67797756
2562	"ENSG00000249364"	"AC112206.2"	chr5	+	67797349	67797756	67797349	67797507	67797628	67797756
2563	"ENSG00000146830"	"GIGYF1"	chr7	-	100684019	100684337	100684019	100684157	100684236	100684337
2564	"ENSG00000146830"	"GIGYF1"	chr7	-	100685973	100686433	100685973	100686079	100686179	100686433
2565	"ENSG00000123737"	"EXOSC9"	chr4	+	121813865	121816447	121813865	121814047	121816368	121816447
2566	"ENSG00000125247"	"TMTC4"	chr13	-	100634804	100635195	100634804	100634936	100635023	100635195
2567	"ENSG00000255152"	"MSH5-SAPCD1"	chr6	+	31762419	31763168	31762419	31762570	31762789	31763168
2568	"ENSG00000250337"	"PURPL"	chr5	+	27493569	27494335	27493569	27493687	27494234	27494335
2569	"ENSG00000168811"	"IL12A"	chr3	+	159993450	159993609	159993450	159993492	159993567	159993609
2570	"ENSG00000151967"	"SCHIP1"	chr3	+	159886206	159888943	159886206	159886324	159888819	159888943
2571	"ENSG00000107404"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649
2572	"ENSG00000205358"	"MT1H"	chr16	+	56670505	56671129	56670505	56670571	56670897	56671129
2573	"ENSG00000197415"	"VEPH1"	chr3	-	157459621	157460355	157459621	157459926	157460180	157460355
2574	"ENSG00000142484"	"TM4SF5"	chr17	+	4782502	4783037	4782502	4782639	4782853	4783037
2575	"ENSG00000007923"	"DNAJC11"	chr1	-	6637446	6638364	6637446	6637504	6638082	6638364
2576	"ENSG00000007923"	"DNAJC11"	chr1	-	6637446	6638364	6637446	6637504	6638294	6638364
2577	"ENSG00000178722"	"C5orf64"	chr5	+	61750336	61751770	61750336	61750544	61751669	61751770
2578	"ENSG00000179577"	"AP003471.1"	chr8	-	104419511	104421500	104419511	104420711	104420712	104421500
2579	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578117	6578337	6578546
2580	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578117	6578408	6578546
2581	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578135	6578408	6578546
2582	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578137	6578408	6578546
2583	"ENSG00000111642"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583195	6583378
2584	"ENSG00000111642"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378
2585	"ENSG00000111642"	"CHD4"	chr12	-	6587383	6587949	6587383	6587559	6587660	6587949
2586	"ENSG00000111642"	"CHD4"	chr12	-	6587383	6587949	6587383	6587559	6587711	6587949
2587	"ENSG00000185507"	"IRF7"	chr11	-	613784	614037	613784	613865	613950	614037
2588	"ENSG00000185507"	"IRF7"	chr11	-	615096	615647	615096	615259	615344	615647
2589	"ENSG00000164463"	"CREBRF"	chr5	+	173108623	173110711	173108623	173108818	173110521	173110711
2590	"ENSG00000165272"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443178	33443458
2591	"ENSG00000165272"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443320	33443458
2592	"ENSG00000174358"	"SLC6A19"	chr5	+	1216557	1216945	1216557	1216686	1216788	1216945
2593	"ENSG00000240303"	"ACAD11"	chr3	-	132578795	132579558	132578795	132578881	132579491	132579558
2594	"ENSG00000240303"	"ACAD11"	chr3	-	132578795	132579558	132578795	132579056	132579491	132579558
2595	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053
2596	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053
2597	"ENSG00000105373"	"NOP53"	chr19	+	47755755	47756604	47755755	47755822	47756527	47756604
2598	"ENSG00000158062"	"UBXN11"	chr1	-	26284361	26285541	26284361	26284482	26285463	26285541
2599	"ENSG00000132563"	"REEP2"	chr5	+	138445227	138445375	138445227	138445326	138445328	138445375
2600	"ENSG00000053524"	"MCF2L2"	chr3	-	183224097	183228366	183224097	183224190	183228296	183228366
2601	"ENSG00000010295"	"IFFO1"	chr12	-	6548064	6548545	6548064	6548157	6548424	6548545
2602	"ENSG00000010295"	"IFFO1"	chr12	-	6548064	6548545	6548064	6548160	6548424	6548545
2603	"ENSG00000187514"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711886	231711983
2604	"ENSG00000187514"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711889	231711983
2605	"ENSG00000153914"	"SREK1"	chr5	+	66162413	66163922	66162413	66162592	66163791	66163922
2606	"ENSG00000213523"	"SRA1"	chr5	-	140551060	140552184	140551060	140551169	140551981	140552184
2607	"ENSG00000168591"	"TMUB2"	chr17	+	44188934	44189299	44188934	44189091	44189206	44189299
2608	"ENSG00000168591"	"TMUB2"	chr17	+	44188934	44189588	44188934	44189299	44189410	44189588
2609	"ENSG00000168591"	"TMUB2"	chr17	+	44188934	44189588	44188934	44189091	44189423	44189588
2610	"ENSG00000175110"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139350976	139351060
2611	"ENSG00000175110"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139351030	139351060
2612	"ENSG00000010278"	"CD9"	chr12	+	6235475	6236275	6235475	6235565	6236191	6236275
2613	"ENSG00000041357"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542482	78542645
2614	"ENSG00000041357"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542575	78542645
2615	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387
2616	"ENSG00000081307"	"UBA5"	chr3	+	132671776	132672177	132671776	132671881	132672049	132672177
2617	"ENSG00000168631"	"MUCL3"	chr6	+	30948546	30952499	30948546	30949410	30952038	30952499
2618	"ENSG00000196353"	"CPNE4"	chr3	-	132034566	132035442	132034566	132034798	132035334	132035442
2619	"ENSG00000198585"	"NUDT16"	chr3	+	131383161	131388830	131383161	131383272	131383343	131388830
2620	"ENSG00000034533"	"ASTE1"	chr3	-	131024004	131025331	131024004	131024238	131025163	131025331
2621	"ENSG00000155975"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443
2622	"ENSG00000163913"	"IFT122"	chr3	+	129514388	129515599	129514388	129514554	129515487	129515599
2623	"ENSG00000181789"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955
2624	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171277	129171445	129171538
2625	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171280	129171445	129171538
2626	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171283	129171445	129171538
2627	"ENSG00000145819"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143207443	143207473
2628	"ENSG00000145431"	"PDGFC"	chr4	-	156767772	156767990	156767772	156767876	156767961	156767990
2629	"ENSG00000145431"	"PDGFC"	chr4	-	156810836	156811017	156810836	156810868	156810952	156811017
2630	"ENSG00000214691"	"LINC01913"	chr2	+	41876762	41877778	41876762	41877301	41877649	41877778
2631	"ENSG00000226985"	"LINC01203"	chrX	+	13335029	13335545	13335029	13335088	13335481	13335545
2632	"ENSG00000149480"	"MTA2"	chr11	-	62597315	62597712	62597315	62597415	62597609	62597712
2633	"ENSG00000054967"	"RELT"	chr11	+	73394235	73394734	73394235	73394317	73394476	73394734
2634	"ENSG00000054967"	"RELT"	chr11	+	73394476	73395285	73394476	73394734	73395086	73395285
2635	"ENSG00000229240"	"LINC00710"	chr10	-	10934523	10935413	10934523	10934871	10935052	10935413
2636	"ENSG00000229240"	"LINC00710"	chr10	-	10946064	10946600	10946064	10946094	10946511	10946600
2637	"ENSG00000229240"	"LINC00710"	chr10	-	10946785	10947319	10946785	10947122	10947250	10947319
2638	"ENSG00000229240"	"LINC00710"	chr10	-	10946785	10947556	10946785	10947319	10947445	10947556
2639	"ENSG00000229240"	"LINC00710"	chr10	-	10946785	10948403	10946785	10947556	10948252	10948403
2640	"ENSG00000100439"	"ABHD4"	chr14	+	22603389	22603762	22603389	22603496	22603600	22603762
2641	"ENSG00000075826"	"SEC31B"	chr10	-	100488857	100489398	100488857	100488974	100489251	100489398
2642	"ENSG00000075826"	"SEC31B"	chr10	-	100488857	100489398	100488857	100488977	100489251	100489398
2643	"ENSG00000075826"	"SEC31B"	chr10	-	100505360	100506201	100505360	100505495	100506039	100506201
2644	"ENSG00000182378"	"PLCXD1"	chrX	+	299096	303353	299096	299465	302836	303353
2645	"ENSG00000184436"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411
2646	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956045	123956115
2647	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956795	123955842	123955965	123956739	123956795
2648	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956795	123955842	123956115	123956739	123956795
2649	"ENSG00000175455"	"CCDC14"	chr3	-	123956354	123956795	123956354	123956427	123956739	123956795
2650	"ENSG00000204706"	"MAMDC2-AS1"	chr9	-	70153133	70154241	70153133	70153327	70154147	70154241
2651	"ENSG00000173145"	"NOC3L"	chr10	-	94357173	94358215	94357173	94357331	94358082	94358215
2652	"ENSG00000111321"	"LTBR"	chr12	+	6385021	6385379	6385021	6385147	6385226	6385379
2653	"ENSG00000228789"	"HCG22"	chr6	+	31056217	31056910	31056217	31056510	31056514	31056910
2654	"ENSG00000100034"	"PPM1F"	chr22	-	21924875	21925662	21924875	21925028	21925568	21925662
2655	"ENSG00000172995"	"ARPP21"	chr3	+	35683725	35685887	35683725	35683815	35684020	35685887
2656	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326
2657	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581244	112581326
2658	"ENSG00000144848"	"ATG3"	chr3	-	112532509	112534337	112532509	112532780	112534268	112534337
2659	"ENSG00000099994"	"SUSD2"	chr22	+	24183494	24184303	24183494	24183646	24184135	24184303
2660	"ENSG00000198034"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150
2661	"ENSG00000070010"	"UFD1"	chr22	-	19450620	19454830	19450620	19450744	19454801	19454830
2662	"ENSG00000105792"	"CFAP69"	chr7	+	90299866	90304820	90299866	90300059	90304743	90304820
2663	"ENSG00000224932"	"LINC02262"	chr4	-	117315151	117316148	117315151	117315233	117315844	117316148
2664	"ENSG00000144395"	"CCDC150"	chr2	+	196729192	196729861	196729192	196729387	196729792	196729861
2665	"ENSG00000106733"	"NMRK1"	chr9	-	75068995	75070042	75068995	75069102	75069894	75070042
2666	"ENSG00000131876"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010
2667	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100346180	100346255
2668	"ENSG00000169727"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054497	82054810
2669	"ENSG00000169727"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054509	82054810
2670	"ENSG00000169727"	"GPS1"	chr17	+	82056285	82056550	82056285	82056391	82056469	82056550
2671	"ENSG00000169727"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82056839	82057470
2672	"ENSG00000169727"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82057052	82057470
2673	"ENSG00000169727"	"GPS1"	chr17	+	82056839	82057470	82056839	82056974	82057052	82057470
2674	"ENSG00000185615"	"PDIA2"	chr16	+	284386	284792	284386	284593	284658	284792
2675	"ENSG00000142798"	"HSPG2"	chr1	-	21834678	21835637	21834678	21834945	21835539	21835637
2676	"ENSG00000142798"	"HSPG2"	chr1	-	21878185	21878491	21878185	21878253	21878432	21878491
2677	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087
2678	"ENSG00000239589"	"LINC00879"	chr3	+	94989328	94990070	94989328	94989434	94989902	94990070
2679	"ENSG00000140839"	"CLEC18B"	chr16	-	74412153	74412246	74412153	74412171	74412172	74412246
2680	"ENSG00000080823"	"MOK"	chr14	-	102232534	102233789	102232534	102233338	102233463	102233789
2681	"ENSG00000080823"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789
2682	"ENSG00000080823"	"MOK"	chr14	-	102232534	102233789	102232534	102232708	102233687	102233789
2683	"ENSG00000178904"	"DPY19L3"	chr19	+	32467473	32468813	32467473	32467626	32468730	32468813
2684	"ENSG00000146063"	"TRIM41"	chr5	+	181233412	181233763	181233412	181233435	181233635	181233763
2685	"ENSG00000146063"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234349	181235353	181235808
2686	"ENSG00000159433"	"STARD9"	chr15	+	42662793	42663917	42662793	42662891	42663280	42663917
2687	"ENSG00000159433"	"STARD9"	chr15	+	42662793	42663917	42662793	42662891	42663819	42663917
2688	"ENSG00000159433"	"STARD9"	chr15	+	42663280	42663917	42663280	42663490	42663819	42663917
2689	"ENSG00000141458"	"NPC1"	chr18	-	23533354	23534559	23533354	23533517	23534445	23534559
2690	"ENSG00000105393"	"BABAM1"	chr19	+	17268793	17269091	17268793	17268938	17269041	17269091
2691	"ENSG00000233183"	"AL138889.1"	chr6	+	33914087	33914792	33914087	33914211	33914456	33914792
2692	"ENSG00000233183"	"AL138889.1"	chr6	+	33914087	33915115	33914087	33914211	33914725	33915115
2693	"ENSG00000184154"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72095378	72096895
2694	"ENSG00000184154"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72096722	72096895
2695	"ENSG00000174243"	"DDX23"	chr12	-	48836568	48837037	48836568	48836794	48836893	48837037
2696	"ENSG00000174243"	"DDX23"	chr12	-	48837280	48837657	48837280	48837393	48837523	48837657
2697	"ENSG00000241163"	"LINC00877"	chr3	-	72035752	72036520	72035752	72036173	72036324	72036520
2698	"ENSG00000241163"	"LINC00877"	chr3	-	72059686	72061094	72059686	72060109	72060509	72061094
2699	"ENSG00000241163"	"LINC00877"	chr3	-	72059686	72061094	72059686	72060109	72060802	72061094
2700	"ENSG00000241163"	"LINC00877"	chr3	-	72060509	72061094	72060509	72060611	72060802	72061094
2701	"ENSG00000004139"	"SARM1"	chr17	+	28388173	28388539	28388173	28388276	28388349	28388539
2702	"ENSG00000004139"	"SARM1"	chr17	+	28388173	28388539	28388173	28388276	28388359	28388539
2703	"ENSG00000156508"	"EEF1A1"	chr6	-	73518029	73518610	73518029	73518264	73518353	73518610
2704	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519228	73518931	73519064	73519127	73519228
2705	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519336	73519516
2706	"ENSG00000143862"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800
2707	"ENSG00000065328"	"MCM10"	chr10	+	13209090	13211104	13209090	13209133	13209226	13211104
2708	"ENSG00000136933"	"RABEPK"	chr9	+	125200541	125200906	125200541	125200577	125200779	125200906
2709	"ENSG00000157601"	"MX1"	chr21	+	41421837	41422095	41421837	41421871	41421974	41422095
2710	"ENSG00000140691"	"ARMC5"	chr16	+	31462130	31462917	31462130	31462195	31462771	31462917
2711	"ENSG00000145194"	"ECE2"	chr3	+	184291039	184291439	184291039	184291230	184291343	184291439
2712	"ENSG00000244513"	"AC109587.1"	chr3	+	69013983	69014201	69013983	69014060	69014137	69014201
2713	"ENSG00000171224"	"FAM241B"	chr10	+	69631479	69631839	69631479	69631547	69631708	69631839
2714	"ENSG00000149488"	"TMC2"	chr20	+	2613193	2614020	2613193	2613226	2613832	2614020
2715	"ENSG00000134440"	"NARS1"	chr18	-	57602354	57602943	57602354	57602486	57602811	57602943
2716	"ENSG00000134440"	"NARS1"	chr18	-	57615640	57615975	57615640	57615730	57615816	57615975
2717	"ENSG00000168291"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238
2718	"ENSG00000168291"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238
2719	"ENSG00000168291"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942
2720	"ENSG00000168291"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984
2721	"ENSG00000168291"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684
2722	"ENSG00000251573"	"LINC02106"	chr5	-	50969216	50969577	50969216	50969323	50969504	50969577
2723	"ENSG00000121410"	"A1BG"	chr19	-	58351390	58352555	58351390	58351687	58352282	58352555
2724	"ENSG00000157445"	"CACNA2D3"	chr3	+	55073444	55073859	55073444	55073557	55073776	55073859
2725	"ENSG00000157445"	"CACNA2D3"	chr3	+	55073444	55073859	55073444	55073559	55073778	55073859
2726	"ENSG00000113811"	"SELENOK"	chr3	-	53885825	53885912	53885825	53885830	53885833	53885912
2727	"ENSG00000099330"	"OCEL1"	chr19	+	17226692	17227199	17226692	17226869	17226974	17227199
2728	"ENSG00000099330"	"OCEL1"	chr19	+	17226692	17227199	17226692	17226869	17226993	17227199
2729	"ENSG00000099330"	"OCEL1"	chr19	+	17228802	17229215	17228802	17228826	17228945	17229215
2730	"ENSG00000099330"	"OCEL1"	chr19	+	17228802	17229215	17228802	17228915	17229008	17229215
2731	"ENSG00000241404"	"EGFL8"	chr6	+	32167349	32167656	32167349	32167429	32167502	32167656
2732	"ENSG00000010327"	"STAB1"	chr3	+	52519263	52519564	52519263	52519404	52519504	52519564
2733	"ENSG00000010327"	"STAB1"	chr3	+	52519504	52520120	52519504	52519564	52519943	52520120
2734	"ENSG00000010327"	"STAB1"	chr3	+	52519943	52520290	52519943	52520120	52520203	52520290
2735	"ENSG00000010327"	"STAB1"	chr3	+	52520641	52521005	52520641	52520698	52520803	52521005
2736	"ENSG00000010327"	"STAB1"	chr3	+	52521595	52521951	52521595	52521700	52521843	52521951
2737	"ENSG00000010327"	"STAB1"	chr3	+	52523426	52523756	52523426	52523576	52523651	52523756
2738	"ENSG00000163930"	"BAP1"	chr3	-	52402778	52403298	52402778	52402871	52403137	52403298
2739	"ENSG00000163930"	"BAP1"	chr3	-	52402778	52403298	52402778	52402940	52403137	52403298
2740	"ENSG00000163930"	"BAP1"	chr3	-	52406252	52406907	52406252	52406322	52406828	52406907
2741	"ENSG00000163930"	"BAP1"	chr3	-	52406252	52406907	52406252	52406376	52406828	52406907
2742	"ENSG00000221978"	"CCNL2"	chr1	-	1390229	1390371	1390229	1390309	1390314	1390371
2743	"ENSG00000221978"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1391296	1391575
2744	"ENSG00000221978"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392678	1392803
2745	"ENSG00000221978"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392789	1392803
2746	"ENSG00000221978"	"CCNL2"	chr1	-	1390765	1392803	1390765	1391575	1392789	1392803
2747	"ENSG00000243989"	"ACY1"	chr3	+	51985851	51986331	51985851	51985946	51986254	51986331
2748	"ENSG00000243989"	"ACY1"	chr3	+	51986604	51987453	51986604	51986661	51986987	51987453
2749	"ENSG00000243989"	"ACY1"	chr3	+	51986604	51987453	51986604	51986661	51987308	51987453
2750	"ENSG00000243989"	"ACY1"	chr3	+	51986987	51987453	51986987	51987061	51987308	51987453
2751	"ENSG00000164082"	"GRM2"	chr3	+	51712472	51716137	51712472	51713310	51715061	51716137
2752	"ENSG00000164082"	"GRM2"	chr3	+	51715061	51716137	51715061	51715183	51716017	51716137
2753	"ENSG00000009790"	"TRAF3IP3"	chr1	+	209775348	209775736	209775348	209775489	209775598	209775736
2754	"ENSG00000094880"	"CDC23"	chr5	-	138191861	138192388	138191861	138191937	138192268	138192388
2755	"ENSG00000015479"	"MATR3"	chr5	+	139314674	139316188	139314674	139314736	139316075	139316188
2756	"ENSG00000004534"	"RBM6"	chr3	+	50061461	50062108	50061461	50061547	50061961	50062108
2757	"ENSG00000179222"	"MAGED1"	chrX	+	51897794	51898193	51897794	51897886	51898113	51898193
2758	"ENSG00000179222"	"MAGED1"	chrX	+	51897794	51900296	51897794	51898193	51900181	51900296
2759	"ENSG00000179222"	"MAGED1"	chrX	+	51901552	51902354	51901552	51901938	51902145	51902354
