ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5633	"ENSG00000157916"	"RER1"	chr1	+	2397115	2397220	2399414	2399514	2395783	2395871	2400856	2400935
5634	"ENSG00000157916"	"RER1"	chr1	+	2399414	2399514	2400856	2400935	2397115	2397220	2402206	2402342
5635	"ENSG00000204344"	"STK19"	chr6	+	31978902	31978998	31980450	31980548	31972554	31972757	31980653	31980801
5636	"ENSG00000032742"	"IFT88"	chr13	+	20615792	20615879	20625749	20625849	20605034	20605105	20631015	20631102
5637	"ENSG00000032742"	"IFT88"	chr13	+	20625749	20625849	20631015	20631102	20615792	20615879	20638331	20638518
5638	"ENSG00000032742"	"IFT88"	chr13	+	20631015	20631102	20638331	20638518	20625749	20625849	20641289	20641398
5639	"ENSG00000172081"	"MOB3A"	chr19	-	2076810	2077013	2078139	2078679	2071035	2073424	2085174	2085328
5640	"ENSG00000172081"	"MOB3A"	chr19	-	2078139	2078679	2085174	2085328	2076810	2077013	2096225	2096326
5641	"ENSG00000141084"	"RANBP10"	chr16	-	67734857	67735042	67738012	67738035	67731028	67731584	67744287	67744455
5642	"ENSG00000141084"	"RANBP10"	chr16	-	67734857	67735042	67744287	67744455	67731083	67731584	67805427	67805539
5643	"ENSG00000141084"	"RANBP10"	chr16	-	67738012	67738035	67744287	67744455	67731471	67731584	67772033	67772086
5644	"ENSG00000141084"	"RANBP10"	chr16	-	67738012	67738035	67744287	67744455	67734857	67735042	67759572	67759732
5646	"ENSG00000141084"	"RANBP10"	chr16	-	67738012	67738035	67744287	67744455	67734857	67735042	67772033	67772086
5647	"ENSG00000141084"	"RANBP10"	chr16	-	67738012	67738035	67805427	67805539	67734857	67735042	67806301	67806557
5648	"ENSG00000141084"	"RANBP10"	chr16	-	67744264	67744455	67805427	67805539	67734857	67735042	67806301	67806652
5649	"ENSG00000141084"	"RANBP10"	chr16	-	67744287	67744455	67759572	67759732	67738012	67738035	67762438	67762584
5651	"ENSG00000141084"	"RANBP10"	chr16	-	67762438	67762584	67772033	67772086	67759572	67759732	67805427	67805539
5653	"ENSG00000198130"	"HIBCH"	chr2	-	190294545	190294630	190296812	190296953	190290404	190290485	190310753	190310796
5654	"ENSG00000198130"	"HIBCH"	chr2	-	190296812	190296953	190310753	190310796	190294545	190294630	190319715	190319826
5655	"ENSG00000119522"	"DENND1A"	chr9	-	123671290	123671371	123676719	123676789	123667025	123667079	123757702	123757822
5656	"ENSG00000119522"	"DENND1A"	chr9	-	123676719	123676789	123757702	123757822	123671290	123671371	123769513	123769563
5657	"ENSG00000119522"	"DENND1A"	chr9	-	123757702	123757822	123769513	123769563	123676719	123676789	123792586	123792630
5658	"ENSG00000119522"	"DENND1A"	chr9	-	123769513	123769563	123792586	123792630	123757702	123757822	123878950	123879021
5660	"ENSG00000166546"	"BEAN1"	chr16	+	66469601	66469865	66477559	66477710	66427336	66427431	66480585	66481139
5661	"ENSG00000166546"	"BEAN1"	chr16	+	66469601	66469865	66477559	66477710	66437594	66437701	66480585	66482833
5662	"ENSG00000038382"	"TRIO"	chr5	+	14304460	14304592	14316512	14316743	14297071	14297263	14330777	14330900
5663	"ENSG00000038382"	"TRIO"	chr5	+	14316512	14316743	14330777	14330900	14304460	14304592	14336535	14336727
5665	"ENSG00000110328"	"GALNT18"	chr11	-	11293028	11293193	11327085	11327181	11270876	11271290	11332693	11332831
5666	"ENSG00000110328"	"GALNT18"	chr11	-	11327085	11327181	11332693	11332831	11293028	11293193	11340818	11341004
5667	"ENSG00000110328"	"GALNT18"	chr11	-	11332693	11332831	11340818	11341004	11327085	11327181	11372514	11372629
5668	"ENSG00000110328"	"GALNT18"	chr11	-	11340818	11341004	11372514	11372629	11332693	11332831	11377181	11377379
5669	"ENSG00000110328"	"GALNT18"	chr11	-	11432620	11432787	11448743	11448936	11379080	11379264	11621358	11622005
5670	"ENSG00000112685"	"EXOC2"	chr6	-	572519	572644	576756	576882	564863	564929	592468	592587
5671	"ENSG00000112685"	"EXOC2"	chr6	-	610097	610178	632940	633117	599079	599225	637700	637861
5672	"ENSG00000112685"	"EXOC2"	chr6	-	629834	629961	632940	633117	619429	619543	637700	637861
5673	"ENSG00000112685"	"EXOC2"	chr6	-	657162	657250	689138	689212	637700	637861	693018	693111
5674	"ENSG00000164889"	"SLC4A2"	chr7	+	151071071	151071297	151071389	151071605	151070726	151070911	151071688	151071837
5675	"ENSG00000164889"	"SLC4A2"	chr7	+	151071389	151071605	151071688	151071837	151071071	151071297	151071941	151072136
5676	"ENSG00000164889"	"SLC4A2"	chr7	+	151071688	151071837	151071941	151072136	151071389	151071605	151074038	151074293
5677	"ENSG00000164889"	"SLC4A2"	chr7	+	151071941	151072136	151074038	151074293	151071688	151071837	151074398	151074488
5678	"ENSG00000164889"	"SLC4A2"	chr7	+	151074038	151074293	151074398	151074488	151071941	151072136	151074674	151074841
5679	"ENSG00000138303"	"ASCC1"	chr10	-	72102849	72102967	72128081	72128167	72102333	72102412	72133056	72133181
5681	"ENSG00000138303"	"ASCC1"	chr10	-	72203426	72203524	72210731	72210831	72196810	72196989	72213186	72213277
5682	"ENSG00000138303"	"ASCC1"	chr10	-	72203426	72203524	72210731	72210831	72196937	72196989	72212187	72212285
5684	"ENSG00000138303"	"ASCC1"	chr10	-	72210731	72210831	72212187	72212285	72203426	72203524	72213186	72213331
5685	"ENSG00000138303"	"ASCC1"	chr10	-	72210731	72210831	72213186	72213331	72203426	72203524	72216206	72216276
5686	"ENSG00000138303"	"ASCC1"	chr10	-	72210731	72210831	72213186	72213351	72203426	72203524	72216206	72216276
5687	"ENSG00000138303"	"ASCC1"	chr10	-	72210731	72210831	72213186	72213277	72203426	72203524	72216206	72216286
5688	"ENSG00000161960"	"EIF4A1"	chr17	+	7574265	7574308	7574545	7574678	7572827	7572864	7575118	7575258
5689	"ENSG00000161960"	"EIF4A1"	chr17	+	7574545	7574678	7575118	7575258	7574259	7574308	7576523	7576692
5690	"ENSG00000161960"	"EIF4A1"	chr17	+	7577055	7577165	7577343	7577487	7575118	7575258	7577568	7577682
5691	"ENSG00000161960"	"EIF4A1"	chr17	+	7577568	7577706	7577826	7577916	7577343	7577487	7578226	7578244
5692	"ENSG00000161960"	"EIF4A1"	chr17	+	7577568	7577706	7577826	7578244	7577343	7577487	7578341	7578616
5693	"ENSG00000161960"	"EIF4A1"	chr17	+	7577568	7577706	7577826	7577916	7577343	7577487	7578341	7578990
5694	"ENSG00000260456"	"C16orf95"	chr16	-	87310296	87310333	87311149	87311296	87305718	87305905	87314970	87315096
5695	"ENSG00000160783"	"PMF1"	chr1	+	156220676	156220887	156223850	156223942	156213004	156213176	156225556	156225668
5696	"ENSG00000160783"	"PMF1"	chr1	+	156232319	156232425	156233627	156233728	156225556	156225668	156236287	156236483
5697	"ENSG00000056097"	"ZFR"	chr5	-	32403905	32404097	32406773	32407021	32403105	32403397	32414968	32415187
5698	"ENSG00000056097"	"ZFR"	chr5	-	32406773	32407021	32414968	32415187	32403905	32404097	32417647	32417792
5699	"ENSG00000056097"	"ZFR"	chr5	-	32414968	32415187	32417647	32417792	32406726	32407021	32419820	32420103
5700	"ENSG00000056097"	"ZFR"	chr5	-	32417647	32417792	32419820	32420103	32414968	32415187	32444228	32444328
5701	"ENSG00000056097"	"ZFR"	chr5	-	32419820	32420103	32444228	32444328	32417647	32417792	32444621	32444738
5702	"ENSG00000140471"	"LINS1"	chr15	-	100580262	100580352	100580443	100580945	100574986	100575128	100602120	100602171
5703	"ENSG00000140471"	"LINS1"	chr15	-	100580262	100580352	100580443	100580736	100574986	100575128	100602120	100602174
5705	"ENSG00000005206"	"SPPL2B"	chr19	+	2334601	2334721	2337442	2337625	2328683	2328775	2338751	2338841
5706	"ENSG00000146282"	"RARS2"	chr6	-	87524556	87524652	87529541	87529648	87521463	87521524	87530783	87530942
5707	"ENSG00000146282"	"RARS2"	chr6	-	87541917	87541994	87545615	87545699	87530783	87530942	87548590	87548646
5708	"ENSG00000146282"	"RARS2"	chr6	-	87545615	87545699	87548590	87548646	87541917	87541994	87555407	87555505
5709	"ENSG00000146282"	"RARS2"	chr6	-	87548590	87548646	87555407	87555505	87545615	87545699	87562701	87562785
5710	"ENSG00000146282"	"RARS2"	chr6	-	87555407	87555505	87562701	87562785	87548590	87548646	87564129	87564232
5711	"ENSG00000143889"	"HNRNPLL"	chr2	-	38573209	38573427	38585643	38585881	38569803	38569925	38591529	38591641
5712	"ENSG00000143889"	"HNRNPLL"	chr2	-	38585643	38585881	38591529	38591648	38583840	38583926	38602437	38602600
5713	"ENSG00000143889"	"HNRNPLL"	chr2	-	38591529	38591648	38602437	38602600	38585643	38585881	38602856	38602929
5714	"ENSG00000059378"	"PARP12"	chr7	-	140034234	140034331	140041643	140041839	140028612	140028688	140046883	140047007
5715	"ENSG00000059378"	"PARP12"	chr7	-	140037714	140037856	140041643	140041839	140034234	140034331	140054661	140054763
5716	"ENSG00000059378"	"PARP12"	chr7	-	140037714	140037856	140046883	140047007	140034234	140034331	140054661	140054763
5717	"ENSG00000059378"	"PARP12"	chr7	-	140041643	140041839	140046883	140047007	140034234	140034331	140054661	140054763
5719	"ENSG00000118579"	"MED28"	chr4	+	17621586	17621699	17623600	17623794	17619900	17619967	17625655	17625845
5720	"ENSG00000118579"	"MED28"	chr4	+	17623600	17623794	17625655	17625845	17621586	17621699	17628005	17628170
5721	"ENSG00000048028"	"USP28"	chr11	-	113815173	113815382	113817657	113817837	113813884	113813955	113823604	113823700
5722	"ENSG00000048028"	"USP28"	chr11	-	113817657	113817837	113823604	113823700	113815173	113815382	113827232	113827360
5723	"ENSG00000048028"	"USP28"	chr11	-	113852500	113852633	113854257	113854335	113841662	113841768	113875444	113875528
5724	"ENSG00000198826"	"ARHGAP11A"	chr15	+	32629594	32629762	32632978	32633108	32628727	32628802	32633932	32634041
5725	"ENSG00000108262"	"GIT1"	chr17	-	29575629	29575703	29575811	29575829	29575287	29575470	29576077	29576131
5726	"ENSG00000108262"	"GIT1"	chr17	-	29575629	29575703	29575811	29575898	29575287	29575470	29576077	29576131
5727	"ENSG00000108262"	"GIT1"	chr17	-	29575811	29575898	29576077	29576131	29575287	29575703	29576219	29576450
5728	"ENSG00000108262"	"GIT1"	chr17	-	29576862	29576996	29577135	29577247	29576521	29576674	29577644	29577742
5729	"ENSG00000108262"	"GIT1"	chr17	-	29576862	29576996	29577644	29577742	29576521	29576674	29578298	29578371
5730	"ENSG00000204859"	"ZBTB48"	chr1	+	6580540	6581299	6585918	6586030	6579993	6580136	6586694	6586787
5731	"ENSG00000204859"	"ZBTB48"	chr1	+	6580540	6581299	6586694	6586787	6579993	6580136	6587204	6587291
5732	"ENSG00000204859"	"ZBTB48"	chr1	+	6582057	6582299	6585918	6586030	6580087	6580136	6586694	6586787
5733	"ENSG00000204859"	"ZBTB48"	chr1	+	6582057	6582299	6586694	6586787	6580087	6580136	6587204	6587291
5734	"ENSG00000204859"	"ZBTB48"	chr1	+	6582057	6582299	6585918	6586030	6580540	6581299	6586694	6586787
5735	"ENSG00000204859"	"ZBTB48"	chr1	+	6582057	6582299	6586694	6586787	6580540	6581299	6587204	6587291
5736	"ENSG00000204859"	"ZBTB48"	chr1	+	6585918	6586030	6586694	6586787	6582057	6582299	6587204	6587291
5737	"ENSG00000204859"	"ZBTB48"	chr1	+	6588277	6588442	6588755	6588844	6588059	6588196	6588915	6589160
5738	"ENSG00000132952"	"USPL1"	chr13	+	30630834	30631474	30637743	30637857	30621763	30621892	30642627	30642757
5739	"ENSG00000132952"	"USPL1"	chr13	+	30630834	30631474	30637743	30637857	30621763	30621892	30646931	30647057
5740	"ENSG00000132952"	"USPL1"	chr13	+	30637743	30637857	30642627	30642757	30630834	30631474	30646931	30647057
5745	"ENSG00000057935"	"MTA3"	chr2	+	42697775	42697834	42704196	42704318	42695764	42695839	42707902	42708054
5746	"ENSG00000137364"	"TPMT"	chr6	-	18132132	18132177	18133803	18133889	18128310	18130780	18138962	18139037
5747	"ENSG00000137364"	"TPMT"	chr6	-	18133803	18133889	18138962	18139037	18132132	18132177	18139664	18139717
5748	"ENSG00000137364"	"TPMT"	chr6	-	18143595	18143728	18147822	18147915	18139664	18139717	18148987	18149171
5749	"ENSG00000114904"	"NEK4"	chr3	-	52741410	52741499	52743351	52743461	52739428	52739634	52744238	52744305
5750	"ENSG00000114904"	"NEK4"	chr3	-	52749691	52749829	52751931	52752336	52746733	52746904	52760794	52760936
5751	"ENSG00000114904"	"NEK4"	chr3	-	52751931	52752336	52760794	52760936	52749691	52749829	52763469	52763624
5752	"ENSG00000286169"	"AHRR"	chr5	+	272710	272772	304176	304221	271669	271821	343892	343964
5753	"ENSG00000286169"	"AHRR"	chr5	+	304176	304221	343892	343964	272710	272772	353729	353856
5754	"ENSG00000286169"	"AHRR"	chr5	+	353729	353911	413343	413433	343892	343964	422728	422858
5755	"ENSG00000286169"	"AHRR"	chr5	+	376609	376716	413343	413433	353729	353911	422728	422858
5756	"ENSG00000104805"	"NUCB1"	chr19	+	48904346	48904454	48905752	48905885	48900785	48900931	48911148	48911252
5757	"ENSG00000104805"	"NUCB1"	chr19	+	48921153	48921324	48921826	48921932	48918999	48919286	48922317	48923268
5758	"ENSG00000112699"	"GMDS"	chr6	-	2117468	2117556	2124686	2124731	2115770	2115880	2245320	2245605
5759	"ENSG00000010256"	"UQCRC1"	chr3	-	48600481	48600567	48600679	48600840	48600062	48600151	48600974	48601118
5760	"ENSG00000010256"	"UQCRC1"	chr3	-	48600679	48600840	48600974	48601118	48600481	48600567	48601351	48601467
5765	"ENSG00000112249"	"ASCC3"	chr6	-	100848147	100848707	100864063	100864214	100805759	100805880	100867907	100868038
5768	"ENSG00000204084"	"INPP5B"	chr1	-	37878187	37878323	37880084	37880194	37875605	37875716	37882806	37882918
5769	"ENSG00000204084"	"INPP5B"	chr1	-	37880084	37880194	37882806	37882918	37878187	37878323	37885637	37885825
5770	"ENSG00000204084"	"INPP5B"	chr1	-	37882806	37882918	37885637	37885825	37880084	37880194	37886887	37887004
5771	"ENSG00000204084"	"INPP5B"	chr1	-	37931672	37932053	37940687	37940798	37891357	37891454	37943639	37943669
5772	"ENSG00000204084"	"INPP5B"	chr1	-	37931912	37932053	37940687	37940798	37891357	37891454	37943639	37943669
5773	"ENSG00000204084"	"INPP5B"	chr1	-	37940687	37940798	37943639	37943669	37928536	37932053	37943795	37943893
5774	"ENSG00000204084"	"INPP5B"	chr1	-	37942082	37942264	37943795	37943893	37940762	37940798	37945755	37945850
5775	"ENSG00000204084"	"INPP5B"	chr1	-	37943639	37943669	37943795	37943893	37940687	37940798	37945755	37945850
5776	"ENSG00000109794"	"FAM149A"	chr4	+	186149565	186149704	186151902	186152045	186149172	186149283	186153644	186153770
5777	"ENSG00000109794"	"FAM149A"	chr4	+	186149592	186149704	186151902	186152045	186149172	186149283	186153644	186153770
5778	"ENSG00000154553"	"PDLIM3"	chr4	-	185504474	185504586	185506521	185506652	185501750	185502483	185513556	185517717
5779	"ENSG00000154553"	"PDLIM3"	chr4	-	185504474	185504586	185506521	185506652	185501750	185502483	185514702	185514890
5780	"ENSG00000154553"	"PDLIM3"	chr4	-	185504474	185504586	185523361	185523446	185502293	185502483	185535341	185535507
5781	"ENSG00000154553"	"PDLIM3"	chr4	-	185506521	185506652	185513556	185514337	185504474	185504586	185523361	185523446
5782	"ENSG00000154553"	"PDLIM3"	chr4	-	185506521	185506652	185514702	185514890	185504474	185504586	185523361	185523446
5783	"ENSG00000154553"	"PDLIM3"	chr4	-	185506521	185506652	185523361	185523446	185504474	185504586	185525019	185525171
5784	"ENSG00000154553"	"PDLIM3"	chr4	-	185506521	185506652	185523361	185523446	185504474	185504586	185535341	185535507
5785	"ENSG00000154553"	"PDLIM3"	chr4	-	185513556	185514337	185514702	185514890	185504474	185504586	185523361	185523446
5788	"ENSG00000154553"	"PDLIM3"	chr4	-	185514269	185514337	185523361	185523446	185506521	185506652	185535341	185535507
5789	"ENSG00000154553"	"PDLIM3"	chr4	-	185514269	185514337	185525019	185525171	185506521	185506652	185535341	185535507
5790	"ENSG00000154553"	"PDLIM3"	chr4	-	185514702	185514890	185523361	185523446	185506521	185506652	185535341	185535466
5791	"ENSG00000154553"	"PDLIM3"	chr4	-	185514702	185514890	185525019	185525171	185506521	185506652	185535341	185535612
5792	"ENSG00000154553"	"PDLIM3"	chr4	-	185523361	185523446	185525019	185525171	185506521	185506652	185535341	185535507
5793	"ENSG00000109762"	"SNX25"	chr4	+	185247293	185247378	185264437	185264610	185209576	185210255	185266968	185267155
5794	"ENSG00000109762"	"SNX25"	chr4	+	185247293	185247378	185264437	185264498	185210160	185210255	185266968	185267028
5795	"ENSG00000109762"	"SNX25"	chr4	+	185266968	185267155	185288011	185288082	185264437	185264610	185310634	185310816
5796	"ENSG00000109762"	"SNX25"	chr4	+	185332594	185332759	185339378	185339510	185323527	185323800	185341975	185342116
5797	"ENSG00000109762"	"SNX25"	chr4	+	185332594	185332759	185341975	185342116	185323527	185323800	185346536	185346650
5798	"ENSG00000109762"	"SNX25"	chr4	+	185346536	185346650	185351444	185351609	185341975	185342116	185353484	185353602
5799	"ENSG00000109762"	"SNX25"	chr4	+	185346536	185346650	185353484	185353602	185341975	185342116	185357670	185357737
5800	"ENSG00000109762"	"SNX25"	chr4	+	185351444	185351609	185353484	185353602	185346536	185346650	185357670	185357737
5808	"ENSG00000089091"	"DZANK1"	chr20	-	18433651	18433765	18443346	18443464	18427066	18427159	18448983	18448988
5809	"ENSG00000101109"	"STK4"	chr20	+	44981828	44981943	44987131	44987296	44978442	44978571	44995089	44995257
5810	"ENSG00000101109"	"STK4"	chr20	+	44987131	44987296	44995089	44995257	44981828	44981943	44997168	44997306
5811	"ENSG00000101109"	"STK4"	chr20	+	44995089	44995257	44997168	44997306	44987131	44987296	45000391	45000520
5812	"ENSG00000002586"	"CD99"	chrX	+	2720355	2720424	2722626	2722674	2719067	2719705	2723313	2723364
5813	"ENSG00000002586"	"CD99"	chrX	+	2722626	2722674	2723313	2723364	2720355	2720424	2726259	2726268
5814	"ENSG00000002586"	"CD99"	chrX	+	2723313	2723364	2726259	2726373	2722626	2722674	2738199	2738256
5815	"ENSG00000002586"	"CD99"	chrX	+	2723313	2723364	2726259	2726373	2722626	2722674	2738202	2738256
5816	"ENSG00000002586"	"CD99"	chrX	+	2726259	2726373	2738202	2738256	2723313	2723364	2740778	2740804
5817	"ENSG00000002586"	"CD99"	chrX	+	2726259	2726373	2738199	2738256	2723313	2723364	2740778	2741101
5818	"ENSG00000182093"	"GET1"	chr21	+	39390697	39390863	39391768	39391836	39387764	39387855	39393165	39393280
5819	"ENSG00000182093"	"GET1"	chr21	+	39391768	39391836	39393165	39393280	39390697	39390863	39396865	39397116
5821	"ENSG00000147548"	"NSD3"	chr8	-	38299443	38299590	38305247	38305445	38295795	38295952	38314646	38314773
5822	"ENSG00000147548"	"NSD3"	chr8	-	38321071	38321172	38326729	38326856	38318894	38318940	38329377	38329893
5823	"ENSG00000169062"	"UPF3A"	chr13	+	114282020	114282127	114286518	114286629	114281600	114281846	114291488	114291544
5824	"ENSG00000169062"	"UPF3A"	chr13	+	114282836	114282943	114286301	114286400	114282020	114282127	114286518	114286629
5825	"ENSG00000169062"	"UPF3A"	chr13	+	114282836	114282943	114291633	114291792	114282020	114282127	114301730	114301867
5826	"ENSG00000169062"	"UPF3A"	chr13	+	114286518	114286629	114291488	114291544	114282836	114282943	114291633	114291792
5827	"ENSG00000169062"	"UPF3A"	chr13	+	114286518	114286629	114301730	114301867	114282836	114282943	114304788	114304949
5828	"ENSG00000169062"	"UPF3A"	chr13	+	114286518	114286629	114301730	114302025	114282836	114282943	114304788	114305808
5829	"ENSG00000169062"	"UPF3A"	chr13	+	114291604	114291792	114301730	114302025	114286518	114286629	114304788	114305808
5830	"ENSG00000069869"	"NEDD4"	chr15	-	55834037	55834145	55834226	55834286	55833007	55833104	55837788	55837849
5831	"ENSG00000069869"	"NEDD4"	chr15	-	55852423	55852543	55856130	55856196	55850541	55850742	55860406	55860574
5832	"ENSG00000069869"	"NEDD4"	chr15	-	55869578	55869681	55872414	55872476	55862912	55863079	55873957	55874008
5833	"ENSG00000069869"	"NEDD4"	chr15	-	55924645	55924699	55951375	55951414	55873957	55874008	55966472	55966546
5834	"ENSG00000069869"	"NEDD4"	chr15	-	55924645	55924699	55966472	55966546	55873957	55874008	55993510	55993548
